Time(s), X, Y, Z,Gesture
1418236369.640,936,448,104,Brush Teeth
1418236369.723,848,336,-504,Brush Teeth
1418236369.806,768,208,-432,Brush Teeth
1418236369.889,920,408,48,Brush Teeth
1418236369.972,736,128,-1048,Brush Teeth
1418236370.061,832,72,-376,Brush Teeth
1418236370.138,1000,424,32,Brush Teeth
1418236370.221,744,304,-944,Brush Teeth
1418236370.304,848,168,-72,Brush Teeth
1418236370.387,880,296,-328,Brush Teeth
1418236370.470,760,384,-296,Brush Teeth
1418236370.553,800,488,384,Brush Teeth
1418236370.636,832,744,48,Brush Teeth
1418236370.885,824,632,-32,Brush Teeth
1418236370.972,704,528,-40,Brush Teeth
1418236371.052,816,744,376,Brush Teeth
1418236371.135,712,464,-360,Brush Teeth
1418236371.218,752,704,128,Brush Teeth
1418236371.301,792,536,-8,Brush Teeth
1418236371.384,752,504,-112,Brush Teeth
1418236371.467,800,584,272,Brush Teeth
1418236371.550,760,504,-224,Brush Teeth
1418236371.633,728,624,48,Brush Teeth
1418236371.716,808,720,288,Brush Teeth
1418236371.799,760,432,-328,Brush Teeth
1418236371.886,784,552,448,Brush Teeth
1418236371.965,784,536,-192,Brush Teeth
1418236372.048,720,608,-104,Brush Teeth
1418236373.852,824,656,184,Brush Teeth
1418236373.958,800,544,88,Brush Teeth
1418236374.041,824,448,-192,Brush Teeth
1418236374.125,872,680,248,Brush Teeth
1418236374.208,800,464,-416,Brush Teeth
1418236374.291,856,704,392,Brush Teeth
1418236374.375,800,520,-400,Brush Teeth
1418236374.458,808,552,200,Brush Teeth
1418236374.541,848,512,-64,Brush Teeth
1418236374.707,792,368,-376,Brush Teeth
1418236374.790,856,568,320,Brush Teeth
1418236374.873,784,432,-224,Brush Teeth
1418236374.956,720,456,-56,Brush Teeth
1418236375.039,768,560,112,Brush Teeth
1418236375.122,776,640,184,Brush Teeth
1418236375.205,712,664,96,Brush Teeth
1418236375.288,624,664,184,Brush Teeth
1418236375.372,616,704,224,Brush Teeth
1418236375.455,624,720,272,Brush Teeth
1418236375.538,624,680,136,Brush Teeth
1418236375.621,568,736,432,Brush Teeth
1418236375.711,568,816,472,Brush Teeth
1418236375.787,528,784,544,Brush Teeth
1418236375.870,432,840,536,Lower Hand
1418236375.953,376,976,448,Lower Hand
1418236376.036,320,904,-8,Lower Hand
1418236376.119,272,568,-496,Lower Hand
1418236376.202,152,280,-984,Lower Hand
1418236376.285,56,216,-1040,Lower Hand
1418236376.368,64,312,-944,Lower Hand
1418236376.451,80,440,-1000,Lower Hand
1418236376.625,24,480,-888,Lower Hand
1418236376.701,-32,512,-904,Lower Hand
1418236376.784,-104,520,-904,Lower Hand
1418236376.867,-112,520,-888,Lower Hand
1418236376.950,-152,504,-848,Lower Hand
1418236377.033,-216,488,-920,Lower Hand
1418236377.116,-360,456,-984,Lower Hand
1418236377.199,-440,384,-952,Lower Hand
1418236377.282,-472,384,-888,Lower Hand
1418236377.365,-432,384,-896,Inactive
1418236377.448,-416,368,-888,Inactive
1418236377.531,-488,360,-1024,Inactive
1418236377.614,-432,296,-952,Inactive
