FileName, Time, Average X, Average Y, Average Z, Number of Peaks X, Number of Peaks Y, Number of Peaks Z, Average Jerk X, Average Jerk Y, Average Jerk Z, Average XY, Average XZ, Average YZ ,Gesture
data/Raw Data Cleaned/Austin brush 1.csv,1.164000034,-516.4444444,835.5555556,361.7777778,2,3,2,28.88154884,14.28099877,53.25683087,-1352,-878.2222222,473.7777778,Inactive
data/Raw Data Cleaned/Austin brush 1.csv,1.004999876,-277.0526316,440.8421053,192.4210526,1,2,2,5.079956024,2.592542981,-59.49495531,-717.8947368,-469.4736842,248.4210526,Inactive
data/Raw Data Cleaned/Austin brush 1.csv,1.07400012,24.5,309.75,-6.5,1,3,3,1117.292464,-874.6601498,-834.4816334,-285.25,31,316.25,Raise Hand
data/Raw Data Cleaned/Austin brush 1.csv,1.08100009,202.4186047,46.3255814,-126.1395349,3,3,3,-174.35678,-467.0352252,-7.248779179,156.0930233,328.5581395,172.4651163,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.079999924,106.4,18.4,-82.24,2,2,2,389.9738157,110.3893846,1129.971239,88,188.64,100.64,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.079999924,157.5873016,27.17460317,-119.3650794,5,4,4,-247.285269,-448.0612689,-330.6465387,130.4126984,276.952381,146.5396825,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.080000162,91.11111111,8.111111111,-82.55555556,2,2,3,211.3253417,77.82606254,557.3200825,83,173.6666667,90.66666667,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.080999851,96.09638554,7.807228916,-88.28915663,4,3,3,-3.653957543,340.1161276,159.6659924,88.28915663,184.3855422,96.09638554,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.079999924,98.66666667,34.91666667,-80.5,4,4,4,-93.14552299,-533.1219623,-103.6974293,63.75,179.1666667,115.4166667,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.257000208,41.25490196,0.470588235,-43.45098039,1,1,2,244.7422456,16.80959348,211.5857171,40.78431373,84.70588235,43.92156863,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.070999861,74.03508772,12.9122807,-68.84210526,3,3,5,-52.68881,-70.53253149,-114.4483554,61.12280702,142.877193,81.75438596,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.08100009,62.016,1.024,-60.352,3,3,3,-163.9550664,296.3229634,-438.937093,60.992,122.368,61.376,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.161000013,57.82352941,31.76470588,-45.52941176,3,3,4,-118.2333998,-782.5208155,-303.9332547,26.05882353,103.3529412,77.29411765,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.082000017,55.13513514,19.18918919,-56.81081081,4,4,4,132.584041,124.865099,222.0328887,35.94594595,111.9459459,76,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,2.389999866,34.87179487,1.025641026,-37.74358974,2,3,3,-52.7759658,-90.50697654,-287.3205916,33.84615385,72.61538462,38.76923077,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.015000105,45.20481928,17.59036145,-32.19277108,4,4,3,-443.245261,-377.6642265,-964.443913,27.61445783,77.39759036,49.78313253,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.007999897,47.50282486,21.64971751,-30.14689266,3,3,4,-286.6323408,-503.2995019,-438.6004336,25.85310734,77.64971751,51.79661017,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.069999933,34.75268817,-3.612903226,-30.06451613,3,2,3,-42.73189425,-847.0291342,112.2628906,38.3655914,64.8172043,26.4516129,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.080000162,47.03030303,-9.535353535,-33.73737374,2,3,3,76.77199222,810.6752254,-136.4059107,56.56565657,80.76767677,24.2020202,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.419999838,31.11538462,-6.576923077,-37.23076923,3,3,2,-5.070163139,309.6052587,-52.16735288,37.69230769,68.34615385,30.65384615,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.077000141,42.35294118,-6.841628959,-42.13574661,5,4,5,220.559552,339.3633871,-293.989322,49.19457014,84.48868778,35.29411765,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.075999975,40.34188034,11.00854701,-29.43589744,4,5,4,-26.81191642,1.173596326,-248.7672501,29.33333333,69.77777778,40.44444444,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.079999924,27.82040816,4.53877551,-34.54693878,3,3,3,269.8633007,283.4107229,193.1328958,23.28163265,62.36734694,39.08571429,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.080000162,35.84496124,-6.666666667,-30.88372093,4,3,3,23.03260576,140.6949993,105.5579372,42.51162791,66.72868217,24.21705426,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,2.473999977,24.59925094,3.895131086,-21.66292135,3,3,3,184.2381333,-234.1419212,548.1053165,20.70411985,46.26217228,25.55805243,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.01699996,32.71684588,3.928315412,-29.01792115,5,4,5,-63.4737847,734.2164135,-172.9863241,28.78853047,61.73476703,32.94623656,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.078999996,23.25517241,0.275862069,-27.42068966,1,3,3,198.470881,-843.7188619,86.71299549,22.97931034,50.67586207,27.69655172,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.08100009,30.17821782,-4.171617162,-29.22772277,4,4,4,-297.2069943,-134.6662313,-256.0374978,34.34983498,59.40594059,25.05610561,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.078999996,24.30573248,5.52866242,-24.43312102,3,3,3,-369.9371595,-390.2432305,-310.4259902,18.77707006,48.7388535,29.96178344,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.336999893,20.75541796,2.253869969,-17.3869969,3,3,3,-5.720368478,478.2705434,130.2815191,18.50154799,38.14241486,19.64086687,Brush Teeth
data/Raw Data Cleaned/Austin brush 1.csv,1.072999954,8.072289157,12.40963855,-3.614457831,1,1,0,-1089.885745,1874.803258,1564.636458,-4.337349398,11.68674699,16.02409639,Lower Hand
data/Raw Data Cleaned/Austin brush 1.csv,0.840000153,-12.6686217,21.84164223,11.73020528,0,3,2,-115.9337181,-4.839155931,251.0185636,-34.51026393,-24.39882698,10.11143695,Inactive
data/Raw Data Cleaned/Austin brush 2.csv,1.069000006,-601.7142857,792.5714286,392,4,2,1,-163.1213516,225.4718227,121.0019244,-1394.285714,-993.7142857,400.5714286,Inactive
data/Raw Data Cleaned/Austin brush 2.csv,1.162999868,185.5384615,262.4615385,-105.8461538,3,3,2,1361.223253,-1363.223833,-1573.943028,-76.92307692,291.3846154,368.3076923,Raise Hand
data/Raw Data Cleaned/Austin brush 2.csv,1.078999996,272.2051282,54.35897436,-179.0769231,4,3,5,70.56502227,-208.3523568,-129.8296332,217.8461538,451.2820513,233.4358974,Brush Teeth
data/Raw Data Cleaned/Austin brush 2.csv,1.246000051,182.56,35.84,-126.08,4,4,4,262.2900798,-181.5208349,-332.3766615,146.72,308.64,161.92,Brush Teeth
data/Raw Data Cleaned/Austin brush 2.csv,1.079999924,110.0689655,7.310344828,-65.24137931,1,2,2,400.2490475,79.15319132,275.6588092,102.7586207,175.3103448,72.55172414,Brush Teeth
data/Raw Data Cleaned/Austin brush 2.csv,1.162000179,119.1884058,12.28985507,-97.04347826,4,3,4,-181.68483,601.3476833,395.1943195,106.8985507,216.2318841,109.3333333,Brush Teeth
data/Raw Data Cleaned/Austin brush 2.csv,1.080999851,124.097561,40.97560976,-83.41463415,4,4,4,216.652859,-400.6913813,460.2414153,83.12195122,207.5121951,124.3902439,Brush Teeth
data/Raw Data Cleaned/Austin brush 2.csv,1.078999996,105.0105263,15.32631579,-78.90526316,4,5,4,-42.33248617,148.5571209,-261.3839324,89.68421053,183.9157895,94.23157895,Brush Teeth
data/Raw Data Cleaned/Austin brush 2.csv,1.079999924,102,40.37037037,-43.92592593,4,5,4,87.87561956,208.8407925,300.920379,61.62962963,145.9259259,84.2962963,Brush Teeth
data/Raw Data Cleaned/Austin brush 2.csv,1.079000235,44.35087719,-9.964912281,-26.45614035,2,1,2,198.7161933,-1386.996847,1626.530371,54.31578947,70.80701754,16.49122807,Brush Teeth
data/Raw Data Cleaned/Austin brush 2.csv,1.328999996,85.03937008,4.661417323,-51.02362205,5,4,5,-190.4708488,-69.8768226,-605.1113435,80.37795276,136.0629921,55.68503937,Brush Teeth
data/Raw Data Cleaned/Austin brush 2.csv,1.079999924,69.58273381,27.74100719,-35.05035971,5,5,4,-178.4116781,139.277536,-645.9880193,41.84172662,104.6330935,62.79136691,Brush Teeth
data/Raw Data Cleaned/Austin brush 2.csv,1.078999996,71.31578947,24.78947368,-28.31578947,4,4,3,-151.9364414,-281.1532443,-438.0747636,46.52631579,99.63157895,53.10526316,Brush Teeth
data/Raw Data Cleaned/Austin brush 2.csv,1.079999924,63.56097561,15.26829268,-35.02439024,4,4,3,5.346846223,-39.34186425,-149.6906832,48.29268293,98.58536585,50.29268293,Brush Teeth
data/Raw Data Cleaned/Austin brush 2.csv,1.080000162,30.96470588,1.929411765,-16.04705882,2,1,1,397.8927768,-440.3616563,1065.847062,29.03529412,47.01176471,17.97647059,Brush Teeth
data/Raw Data Cleaned/Austin brush 2.csv,1.167999983,61.63934426,13.24590164,-31.78142077,4,3,4,138.2876488,342.6034087,85.54157596,48.39344262,93.42076503,45.0273224,Brush Teeth
data/Raw Data Cleaned/Austin brush 2.csv,1.073999882,57.18367347,4.163265306,-30.93877551,5,5,5,33.27968952,-285.2982925,-284.0461471,53.02040816,88.12244898,35.10204082,Brush Teeth
data/Raw Data Cleaned/Austin brush 2.csv,1.079999924,52.5,6.846153846,-22.03846154,4,4,3,31.64806798,238.3037551,213.3552695,45.65384615,74.53846154,28.88461538,Brush Teeth
data/Raw Data Cleaned/Austin brush 2.csv,1.080000162,39.70642202,3.229357798,-19.96330275,2,3,4,77.50962817,420.5434088,-39.57993067,36.47706422,59.66972477,23.19266055,Brush Teeth
data/Raw Data Cleaned/Austin brush 2.csv,1.078999996,20.92857143,10.07142857,-8.678571429,1,1,1,-281.1971064,-152.9114212,1196.755792,10.85714286,29.60714286,18.75,Brush Teeth
data/Raw Data Cleaned/Austin brush 2.csv,1.001999855,36.27350427,14.29059829,-15.58974359,3,2,3,154.7623072,-405.5914981,-1.824416797,21.98290598,51.86324786,29.88034188,Brush Teeth
data/Raw Data Cleaned/Austin brush 2.csv,1.07400012,39.1902834,2.785425101,-34.62348178,4,5,4,-239.8937775,-23.67576056,-308.692075,36.4048583,73.81376518,37.40890688,Brush Teeth
data/Raw Data Cleaned/Austin brush 2.csv,1.079999924,38.18461538,9.692307692,-30.03076923,4,4,4,51.37631445,-400.9093835,139.4628881,28.49230769,68.21538462,39.72307692,Brush Teeth
data/Raw Data Cleaned/Austin brush 2.csv,1.079999924,34.95970696,5.304029304,-32.11721612,3,4,3,81.90053618,-196.7013448,-98.13085465,29.65567766,67.07692308,37.42124542,Brush Teeth
data/Raw Data Cleaned/Austin brush 2.csv,0.58100009,13.72661871,0.633093525,-11.79856115,1,0,1,290.5494453,139.393909,714.5499759,13.09352518,25.52517986,12.43165468,Brush Teeth
data/Raw Data Cleaned/Austin chin 1.csv,1.062000036,-875.3333333,652,304,1,4,4,552.0131337,622.0937484,472.4924221,-1527.333333,-1179.333333,348,Inactive
data/Raw Data Cleaned/Austin chin 1.csv,1.09100008,296.6666667,235.3333333,-148.3333333,1,1,3,1014.701469,-169.0345377,-689.8584162,61.33333333,445,383.6666667,Raise Hand
data/Raw Data Cleaned/Austin chin 1.csv,1.069000006,286.9189189,160,-91.02702703,4,2,4,-10.96314456,85.47246994,319.2820292,126.9189189,377.9459459,251.027027,Scratch Chin
data/Raw Data Cleaned/Austin chin 1.csv,1.08100009,-8.166666667,116.1666667,0.166666667,1,3,3,-2910.816576,41.79835082,270.9980718,-124.3333333,-8.333333333,116,Lower Hand
data/Raw Data Cleaned/Austin chin 1.csv,0.248999834,-63.68627451,23.21568627,7.215686275,0,1,0,1340.930113,-599.4776153,129.2737448,-86.90196078,-70.90196078,16,Inactive
data/Raw Data Cleaned/Austin chin 2.csv,1.070000172,-817.6,236,-11.2,3,1,3,-1357.16898,406.1214409,843.4003808,-1053.6,-806.4,247.2,Inactive
data/Raw Data Cleaned/Austin chin 2.csv,1.079999924,45.2173913,296,-27.82608696,1,3,3,1832.802862,-776.9897094,-1235.980285,-250.7826087,73.04347826,323.826087,Raise Hand
data/Raw Data Cleaned/Austin chin 2.csv,1.079999924,273.1764706,135.0588235,-63.76470588,2,3,3,-199.8930861,-79.39600529,-126.2775771,138.1176471,336.9411765,198.8235294,Scratch Chin
data/Raw Data Cleaned/Austin chin 2.csv,1.078999996,229.3913043,112.8695652,8,3,3,3,-81.7422056,76.69263582,264.4125389,116.5217391,221.3913043,104.8695652,Scratch Chin
data/Raw Data Cleaned/Austin chin 2.csv,0.498000145,96.30769231,53.84615385,-8.615384615,1,1,1,-198.7788438,-92.99264836,-163.7718296,42.46153846,104.9230769,62.46153846,Scratch Chin
data/Raw Data Cleaned/Austin comb 1.csv,1.079999924,985.2307692,273.8461538,135.3846154,2,3,2,268.747412,772.3213372,208.4056243,711.3846154,849.8461538,138.4615385,Inactive
data/Raw Data Cleaned/Austin comb 1.csv,1.078999996,-48.32,127.68,-99.52,0,1,3,-353.2696484,-3387.800662,-2823.952123,-176,51.2,227.2,Comb Hair
data/Raw Data Cleaned/Austin comb 1.csv,1.082000017,-67.15789474,-71.78947368,-162.1052632,2,2,3,-135.4188364,-1708.823318,-1220.265957,4.631578947,94.94736842,90.31578947,Comb Hair
data/Raw Data Cleaned/Austin comb 1.csv,1.078999996,-55.2,-72.8,-188.32,3,3,3,-543.0929273,152.0571061,-368.6395853,17.6,133.12,115.52,Comb Hair
data/Raw Data Cleaned/Austin comb 1.csv,1.002000093,-44.33898305,-78.6440678,-112.9491525,2,1,2,-640.1296316,352.3515906,276.6722056,34.30508475,68.61016949,34.30508475,Comb Hair
data/Raw Data Cleaned/Austin comb 1.csv,1.074999809,-76.44444444,43.66666667,-162.2222222,3,3,4,-563.5210231,269.6624692,560.4831365,-120.1111111,85.77777778,205.8888889,Comb Hair
data/Raw Data Cleaned/Austin comb 1.csv,1.078999996,-65.6,24.09411765,-111.3411765,2,4,3,697.4905454,301.8840651,681.5706569,-89.69411765,45.74117647,135.4352941,Comb Hair
data/Raw Data Cleaned/Austin comb 1.csv,0.499000072,21.12359551,39.46067416,0.898876404,0,0,1,9129.229058,3708.779843,-816.9431074,-18.33707865,20.2247191,38.56179775,Inactive
data/Raw Data Cleaned/Austin comb 2.csv,1.076999903,820.6666667,180.6666667,64,2,1,3,1073.991595,465.6165391,94.12865282,640,756.6666667,116.6666667,Inactive
data/Raw Data Cleaned/Austin comb 2.csv,1.08100009,-1.6,297.6,-152.32,1,2,2,-1468.310001,-760.8598112,-1065.805623,-299.2,150.72,449.92,Comb Hair
data/Raw Data Cleaned/Austin comb 2.csv,1.079999924,3.675675676,-11.45945946,-233.9459459,3,2,2,-913.5872757,1121.826522,1212.887047,15.13513514,237.6216216,222.4864865,Comb Hair
data/Raw Data Cleaned/Austin comb 2.csv,1.078999996,-60.48,-176.16,-197.28,3,2,4,117.5159775,1054.389489,-131.0864429,115.68,136.8,21.12,Comb Hair
data/Raw Data Cleaned/Austin comb 2.csv,1.477999926,-48.84210526,-0.98245614,-127.7192982,1,2,2,1855.488571,225.2067459,19.62905746,-47.85964912,78.87719298,126.7368421,Comb Hair
data/Raw Data Cleaned/Austin comb 2.csv,1.013000011,-13.57575758,21.33333333,-134.3030303,2,2,1,325.8183899,-189.307958,-22.62109802,-34.90909091,120.7272727,155.6363636,Comb Hair
data/Raw Data Cleaned/Austin comb 2.csv,1.078999996,-30.48101266,-5.46835443,-123.5443038,2,4,1,228.7930547,-266.3565076,639.4548663,-25.01265823,93.06329114,118.0759494,Comb Hair
data/Raw Data Cleaned/Austin comb 2.csv,0.914000034,118.6516854,73.88764045,35.23595506,3,1,2,23.45755726,-1688.8486,-412.2021889,44.76404494,83.41573034,38.65168539,Comb Hair
data/Raw Data Cleaned/Austin draw 1.csv,1.069000006,-462.7692308,804.3076923,-241.2307692,1,3,2,348.0761683,317.4851241,459.9413796,-1267.076923,-221.5384615,1045.538462,Draw
data/Raw Data Cleaned/Austin draw 1.csv,1.078999996,-218.4615385,456.3076923,-90.76923077,4,3,4,22.39775421,-36.83191246,9.13727356,-674.7692308,-127.6923077,547.0769231,Draw
data/Raw Data Cleaned/Austin draw 1.csv,1.078999996,-152.2051282,300.5128205,-65.84615385,4,5,5,42.38820832,142.9003253,586.2056224,-452.7179487,-86.35897436,366.3589744,Draw
data/Raw Data Cleaned/Austin draw 1.csv,1.080000162,-109.8461538,229.3846154,-58,5,4,5,8.234201172,14.01574043,60.08904907,-339.2307692,-51.84615385,287.3846154,Draw
data/Raw Data Cleaned/Austin draw 1.csv,1.079999924,-51.52542373,111.0508475,-25.89830508,1,1,2,29.0205465,-266.8137763,-1402.167857,-162.5762712,-25.62711864,136.9491525,Draw
data/Raw Data Cleaned/Austin draw 1.csv,1.078999996,-66.88888889,171.2222222,-14.22222222,3,1,5,136.2619508,49.13757314,105.4032619,-238.1111111,-52.66666667,185.4444444,Draw
data/Raw Data Cleaned/Austin draw 1.csv,1.08100009,-49.04761905,138.3809524,-0.095238095,5,5,5,133.5861944,-171.362149,329.3084662,-187.4285714,-48.95238095,138.4761905,Draw
data/Raw Data Cleaned/Austin draw 1.csv,1.079999924,-38.72340426,101.1914894,5.617021277,3,3,2,83.50649015,-364.9359801,766.7028854,-139.9148936,-44.34042553,95.57446809,Draw
data/Raw Data Cleaned/Austin draw 1.csv,1.078999996,-38.33962264,111.0188679,8.150943396,4,4,4,141.5939634,-173.768049,573.3746571,-149.3584906,-46.49056604,102.8679245,Draw
data/Raw Data Cleaned/Austin draw 1.csv,1.246000051,-23.22807018,68.21052632,0.98245614,1,3,2,176.9315262,-135.0290605,1001.023218,-91.43859649,-24.21052632,67.22807018,Draw
data/Raw Data Cleaned/Austin draw 1.csv,0.829999924,-35.41935484,74.38709677,-2.258064516,1,1,2,-314.6637283,-816.2603554,-330.9161962,-109.8064516,-33.16129032,76.64516129,Draw
data/Raw Data Cleaned/Austin draw 2.csv,1.244999886,-334,883.3333333,-422,3,4,4,5.566788647,-7.493082013,-26.66924464,-1217.333333,88,1305.333333,Draw
data/Raw Data Cleaned/Austin draw 2.csv,1.080000162,-180.16,451.84,-226.88,3,5,5,22.34239059,-9.989876092,-0.417547356,-632,46.72,678.72,Draw
data/Raw Data Cleaned/Austin draw 2.csv,1.078999996,-116.4210526,297.6842105,-148,5,5,5,-75.66965703,5.803271914,-84.33115151,-414.1052632,31.57894737,445.6842105,Draw
data/Raw Data Cleaned/Austin draw 2.csv,1.079999924,-83.76470588,224.7843137,-99.92156863,2,4,5,8.090366386,12.03801549,212.7976729,-308.5490196,16.15686275,324.7058824,Draw
data/Raw Data Cleaned/Austin draw 2.csv,2.144000053,-28,77.28571429,-38.85714286,0,1,1,36.14494849,228.9145001,301.201836,-105.2857143,10.85714286,116.1428571,Draw
data/Raw Data Cleaned/Austin draw 2.csv,1.010999918,-58.58823529,159.4117647,-71.76470588,3,3,4,-63.91237267,-43.58725926,-77.05899992,-218,13.17647059,231.1764706,Draw
data/Raw Data Cleaned/Austin draw 2.csv,1.080000162,-53.13580247,143.0123457,-63.40740741,5,4,4,-23.88294921,108.2174601,59.39026642,-196.1481481,10.27160494,206.4197531,Draw
data/Raw Data Cleaned/Austin draw 2.csv,1.080999851,-48.25531915,123.4893617,-54.46808511,4,4,4,115.8001175,118.4374214,185.3498219,-171.7446809,6.212765957,177.9574468,Draw
data/Raw Data Cleaned/Austin draw 2.csv,1.077000141,-41.19626168,107.364486,-50.46728972,4,4,5,-6.509071937,105.3559327,76.27917079,-148.5607477,9.271028037,157.8317757,Draw
data/Raw Data Cleaned/Austin draw 2.csv,0.663999796,-24.34782609,64.48695652,-25.87826087,2,2,2,49.34761074,189.0484997,913.3507326,-88.83478261,1.530434783,90.36521739,Draw
data/Raw Data Cleaned/Austin draw 3.csv,1.062999964,-419.3333333,856.6666667,-422.6666667,2,0,3,4.985374178,-19.73546155,36.91098151,-1276,3.333333333,1279.333333,Draw
data/Raw Data Cleaned/Austin draw 3.csv,1.078999996,-219.52,412.8,-267.2,4,4,4,-19.30642421,-75.33046875,-110.8453245,-632.32,47.68,680,Draw
data/Raw Data Cleaned/Austin draw 3.csv,1.001000166,-125.7777778,235.1111111,-160.4444444,4,5,5,-19.54794401,-269.0766497,-640.2497915,-360.8888889,34.66666667,395.5555556,Draw
data/Raw Data Cleaned/Austin draw 3.csv,1.075000048,-110.2040816,209.3061224,-138.7755102,5,5,5,0.262023476,191.016233,177.4863254,-319.5102041,28.57142857,348.0816327,Draw
data/Raw Data Cleaned/Austin draw 3.csv,1.078999996,-48.14285714,100.5714286,-59.71428571,1,2,1,40.44375267,-6.583472738,633.5362198,-148.7142857,11.57142857,160.2857143,Draw
data/Raw Data Cleaned/Austin draw 3.csv,1.078999996,-71.41176471,136.5882353,-102.9411765,3,4,4,28.54001236,-0.490766015,250.8218859,-208,31.52941176,239.5294118,Draw
data/Raw Data Cleaned/Austin draw 3.csv,1.078999996,-57.62025316,111.6962025,-74.73417722,3,4,3,115.160137,227.9462487,404.3587152,-169.3164557,17.11392405,186.4303797,Draw
data/Raw Data Cleaned/Austin draw 3.csv,1.080999851,-49.75824176,106.021978,-68.83516484,4,4,5,96.19941692,263.4894051,506.1127537,-155.7802198,19.07692308,174.8571429,Draw
data/Raw Data Cleaned/Austin draw 3.csv,1.078999996,-38.53846154,115.2307692,-37.84615385,3,4,3,239.0533306,304.5754576,732.5716959,-153.7692308,-0.692307692,153.0769231,Draw
data/Raw Data Cleaned/Austin draw 3.csv,1.080000162,-16.07272727,50.10909091,-19.85454545,2,1,2,24.7873631,-242.0385744,599.3689892,-66.18181818,3.781818182,69.96363636,Draw
data/Raw Data Cleaned/Austin draw 3.csv,1.07799983,-26.38016529,84.42975207,-23.33884298,3,3,4,42.42583344,-123.5867059,121.7801374,-110.8099174,-3.041322314,107.768595,Draw
data/Raw Data Cleaned/Austin draw 3.csv,1.078999996,-28.47761194,92,-22.02985075,5,5,4,-67.94150108,60.92830691,-337.6773743,-120.4776119,-6.447761194,114.0298507,Draw
data/Raw Data Cleaned/Austin draw 3.csv,1.078999996,-19.55555556,66.72222222,-17,1,3,4,-41.81882303,-100.2930172,57.97754076,-86.27777778,-2.555555556,83.72222222,Draw
data/Raw Data Cleaned/Austin draw 3.csv,1.078999996,-22.98089172,80.56050955,-16.40764331,3,5,4,-43.12456193,31.87766789,-86.64377933,-103.5414013,-6.573248408,96.96815287,Draw
data/Raw Data Cleaned/Austin draw 3.csv,1.328000069,-17.06024096,48.6746988,-15.22891566,2,3,3,-316.9837982,-1218.034899,348.0011757,-65.73493976,-1.831325301,63.90361446,Draw
data/Raw Data Cleaned/Austin draw 3.csv,0.746999979,-25.38728324,13.87283237,-32.23121387,1,1,1,189.4118275,542.5570451,873.8920853,-39.26011561,6.843930636,46.10404624,Draw
data/Raw Data Cleaned/Austin draw 4.csv,1.080999851,-276.4444444,665.7777778,-400,3,2,1,-1841.615894,326.3098087,-180.3716126,-942.2222222,123.5555556,1065.777778,Draw
data/Raw Data Cleaned/Austin draw 4.csv,1.077000141,-236.7272727,548.7272727,-97.09090909,4,2,3,116.8549775,116.4778955,196.472694,-785.4545455,-139.6363636,645.8181818,Draw
data/Raw Data Cleaned/Austin draw 4.csv,1.085000038,-154.2857143,327.0857143,-105.1428571,4,5,5,0.614724564,-125.3116251,-111.4656913,-481.3714286,-49.14285714,432.2285714,Draw
data/Raw Data Cleaned/Austin draw 4.csv,1.075000048,-112.5,240.8333333,-73.66666667,5,5,5,20.2467945,-0.931690334,-139.301427,-353.3333333,-38.83333333,314.5,Draw
data/Raw Data Cleaned/Austin draw 4.csv,0.497999907,-29.69230769,70.92307692,-8.615384615,0,0,0,312.6303227,368.4256956,1061.865661,-100.6153846,-21.07692308,79.53846154,Draw
data/Raw Data Cleaned/Harsh brush 1.csv,1.069000006,446.2857143,-29.71428571,-848.5714286,5,5,4,-324.8107459,-172.5066822,531.0996336,476,1294.857143,818.8571429,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.079999924,287.1111111,303.1111111,-256.8888889,4,4,4,-517.0065389,420.1124546,1201.038495,-16,544,560,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.080000162,131.4,245.4,-126.8,4,4,4,-6.317345762,588.1903283,-25.5686257,-114,258.2,372.2,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.079999924,100.3773585,189.1320755,-84.22641509,4,4,4,-54.03952814,137.6647846,-29.11185223,-88.75471698,184.6037736,273.3584906,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.188999891,30.23728814,101.6949153,-8.271186441,0,2,1,461.7262754,-519.2030479,1119.150798,-71.45762712,38.50847458,109.9661017,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.055000067,75.38028169,155.2676056,-1.352112676,4,4,3,-60.87938185,-116.3603744,-111.5248938,-79.88732394,76.73239437,156.6197183,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.164000034,55.90243902,100.3902439,-45.26829268,4,4,4,-99.5147773,-912.2806198,-578.8266898,-44.48780488,101.1707317,145.6585366,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.078999996,56.93617021,59.74468085,-71.23404255,4,3,3,35.98102259,-787.9715478,-330.7919783,-2.808510638,128.1702128,130.9787234,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.079999924,59.96261682,59.36448598,-77.90654206,5,5,4,-335.8150215,456.7413076,852.1615417,0.598130841,137.8691589,137.271028,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.163000107,30.03508772,39.85964912,-29.05263158,1,1,1,-935.157306,-1190.345893,-1078.978084,-9.824561404,59.0877193,68.9122807,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.078999996,51.46456693,62.67716535,-54.99212598,4,4,3,-362.4913452,-653.5309858,-250.6648928,-11.21259843,106.4566929,117.6692913,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.079999924,40.52173913,50.7826087,-41.91304348,3,3,3,-756.0777945,-967.8167135,-323.0597723,-10.26086957,82.43478261,92.69565217,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.079999924,46.94039735,33.64238411,-57.27152318,4,4,3,-359.9599266,-1166.600416,-596.4354257,13.29801325,104.2119205,90.91390728,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.078999996,35.92638037,41.0797546,-41.12883436,3,3,4,75.34498937,642.904678,457.5815942,-5.153374233,77.05521472,82.20858896,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,2.46600008,19.17159763,28.63905325,-9.656804734,2,2,1,-152.2750628,507.8881772,123.9243908,-9.467455621,28.82840237,38.29585799,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.023999929,27.97790055,49.67955801,-35.18232044,4,4,4,-34.49048937,-24.11202231,-393.0179941,-21.70165746,63.16022099,84.86187845,Brush Teeth
data/Raw Data Cleaned/Harsh brush 1.csv,1.080000162,24.78350515,43.50515464,-40.37113402,3,4,4,-63.9520824,-659.6561152,-412.2846078,-18.72164948,65.15463918,83.87628866,Brush Teeth
